district_name,year,crop,season,area,production,yield
Bagalkot,2020 - 2021,onion,kharif,38806.0,226433.0,5.83
Bagalkot,2020 - 2021,onion,rabi,2397.0,50565.0,21.1
Bagalkot,2020 - 2021,other_cereals,kharif,66.0,12.0,0.18
Bagalkot,2020 - 2021,other_cereals,rabi,14.0,3.0,0.21
Bagalkot,2020 - 2021,other_kharif_pulses,kharif,85.0,70.0,0.82
Bagalkot,2020 - 2021,other_rabi_pulses,rabi,22.0,16.0,0.73
Bagalkot,2020 - 2021,potato,kharif,2.0,14.0,7.0
Bagalkot,2020 - 2021,ragi,kharif,59.0,104.0,1.76
Bagalkot,2020 - 2021,ragi,rabi,71.0,109.0,1.54
Bagalkot,2020 - 2021,rapeseed_mustard,kharif,4.0,1.0,0.25
Bagalkot,2020 - 2021,rice,kharif,57.0,188.0,3.3
Bagalkot,2020 - 2021,safflower,rabi,535.0,315.0,0.59
Bagalkot,2020 - 2021,sannhamp,kharif,156.0,39.0,0.25
Bagalkot,2020 - 2021,sesamum,kharif,863.0,728.0,0.84
Bagalkot,2020 - 2021,small_millets,kharif,313.0,282.0,0.9
Bagalkot,2020 - 2021,soyabean,kharif,1135.0,1420.0,1.25
Bagalkot,2020 - 2021,sugarcane,whole_year,82529.0,7592668.0,92.0
Bagalkot,2020 - 2021,sunflower,kharif,17784.0,17588.0,0.99
Bagalkot,2020 - 2021,sunflower,rabi,1181.0,877.0,0.74
Bagalkot,2020 - 2021,sweetpotato,whole_year,1.0,20.0,20.0
Bagalkot,2020 - 2021,tapioca,whole_year,6.0,77.0,12.83
Bagalkot,2020 - 2021,tobacco,whole_year,2.0,2.0,1.0
Bagalkot,2020 - 2021,turmeric,whole_year,3675.0,27779.0,7.56
Bagalkot,2020 - 2021,urad,kharif,3394.0,1120.0,0.33
Bagalkot,2020 - 2021,urad,rabi,28.0,15.0,0.54
Bagalkot,2020 - 2021,wheat,rabi,31407.0,62845.0,2.0
Bagalkot,2021 - 2022,arecanut,whole_year,2.0,22.0,11.0
Bagalkot,2021 - 2022,arhar_tur,kharif,68771.0,46695.0,0.68
Bagalkot,2021 - 2022,bajra,kharif,22021.0,31423.0,1.43
Bagalkot,2021 - 2022,blackpepper,whole_year,62.0,33.8,0.55
Bagalkot,2021 - 2022,cashewnut,whole_year,37.0,53.0,1.43
Bagalkot,2021 - 2022,castorseed,kharif,11.0,10.0,0.91
Bagalkot,2021 - 2022,coconut,whole_year,397.0,3432000.0,8644.84
Bagalkot,2021 - 2022,coriander,whole_year,114.0,62.0,0.54
Bagalkot,2021 - 2022,cotton,kharif,1606.0,4743.0,2.95
Bagalkot,2021 - 2022,cotton,rabi,262.0,209.0,0.8
Bagalkot,2021 - 2022,cowpea,kharif,46.0,16.0,0.35
Bagalkot,2021 - 2022,cowpea,rabi,952.0,612.0,0.64
Bagalkot,2021 - 2022,drychillies,kharif,6266.0,3641.0,0.58
Bagalkot,2021 - 2022,garlic,whole_year,18.0,93.0,5.17
Bagalkot,2021 - 2022,ginger,whole_year,18.0,221.5,12.31
Bagalkot,2021 - 2022,gram,rabi,48241.0,35168.0,0.73
Bagalkot,2021 - 2022,groundnut,kharif,1805.0,1558.0,0.86
Bagalkot,2021 - 2022,horse-gram,kharif,926.0,474.0,0.51
Bagalkot,2021 - 2022,horse-gram,rabi,539.0,247.0,0.46
Bagalkot,2021 - 2022,jowar,kharif,1525.0,3167.0,2.08
Bagalkot,2021 - 2022,jowar,rabi,55421.0,70108.0,1.27
Bagalkot,2021 - 2022,linseed,rabi,15.0,5.0,0.33
Bagalkot,2021 - 2022,maize,kharif,62166.0,248852.0,4.0
Bagalkot,2021 - 2022,maize,rabi,12403.0,46275.0,3.73
Bagalkot,2021 - 2022,moong,kharif,27341.0,8011.0,0.29
Bagalkot,2021 - 2022,nigerseed,kharif,22.0,5.0,0.23
Bagalkot,2021 - 2022,onion,kharif,32920.0,242885.0,7.38
Bagalkot,2021 - 2022,onion,rabi,1348.0,16371.0,12.14
Bagalkot,2021 - 2022,other_cereals,kharif,43.0,11.0,0.26
Bagalkot,2021 - 2022,other_cereals,rabi,11.0,3.0,0.27
Bagalkot,2021 - 2022,other_kharif_pulses,kharif,47.0,26.0,0.55
Bagalkot,2021 - 2022,other_rabi_pulses,rabi,29.0,19.0,0.66
Bagalkot,2021 - 2022,potato,rabi,3.0,43.0,14.33
Bagalkot,2021 - 2022,ragi,kharif,60.0,79.0,1.32
Bagalkot,2021 - 2022,ragi,rabi,36.0,49.0,1.36
Bagalkot,2021 - 2022,rice,kharif,34.0,95.0,2.79
Bagalkot,2021 - 2022,safflower,rabi,437.0,309.0,0.71
Bagalkot,2021 - 2022,sannhamp,kharif,98.0,36.0,0.37
Bagalkot,2021 - 2022,sesamum,kharif,378.0,305.0,0.81
Bagalkot,2021 - 2022,small_millets,kharif,256.0,222.0,0.87
Bagalkot,2021 - 2022,soyabean,kharif,1530.0,1846.0,1.21
Bagalkot,2021 - 2022,sugarcane,whole_year,107170.0,9216637.0,86.0
Bagalkot,2021 - 2022,sunflower,kharif,14922.0,13430.0,0.9
Bagalkot,2021 - 2022,sunflower,rabi,956.0,836.0,0.87
Bagalkot,2021 - 2022,sweetpotato,whole_year,6.0,106.0,17.67
Bagalkot,2021 - 2022,tobacco,whole_year,4.0,3.0,0.75
Bagalkot,2021 - 2022,turmeric,whole_year,3010.0,20272.0,6.73
Bagalkot,2021 - 2022,urad,kharif,1564.0,491.0,0.31
Bagalkot,2021 - 2022,urad,rabi,2.0,1.0,0.5
Bagalkot,2021 - 2022,wheat,rabi,31231.0,58557.0,1.87
Bagalkot,2022 - 2023,arecanut,whole_year,1.0,7.0,7.0
Bagalkot,2022 - 2023,arhar_tur,kharif,36745.0,24693.0,0.67
Bagalkot,2022 - 2023,bajra,kharif,14464.0,21999.0,1.52
Bagalkot,2022 - 2023,blackpepper,whole_year,7.0,2.67,0.38
Bagalkot,2022 - 2023,cashewnut,whole_year,10.0,54.0,5.4
Bagalkot,2022 - 2023,castorseed,kharif,16.0,10.0,0.63
Bagalkot,2022 - 2023,coconut,whole_year,243.0,2014238.0,8289.05
Bagalkot,2022 - 2023,coriander,whole_year,62.0,44.0,0.71
Bagalkot,2022 - 2023,cotton,kharif,2536.0,8280.0,3.26
Bagalkot,2022 - 2023,cotton,rabi,209.0,188.0,0.9
Bagalkot,2022 - 2023,cowpea,kharif,131.0,48.0,0.37
Bagalkot,2022 - 2023,cowpea,rabi,629.0,367.0,0.58
Bagalkot,2022 - 2023,drychillies,kharif,7617.0,7229.0,0.95
Bagalkot,2022 - 2023,garlic,whole_year,2.0,16.0,8.0
Bagalkot,2022 - 2023,ginger,whole_year,18.0,144.1,8.01
Bagalkot,2022 - 2023,gram,rabi,56005.0,47324.0,0.84
Bagalkot,2022 - 2023,groundnut,kharif,652.0,617.0,0.95
Bagalkot,2022 - 2023,groundnut,rabi,20900.0,45563.0,2.18
Bagalkot,2022 - 2023,horse-gram,kharif,1017.0,429.0,0.42
Bagalkot,2022 - 2023,horse-gram,rabi,711.0,324.0,0.46
Bagalkot,2022 - 2023,jowar,kharif,772.0,1401.0,1.81
Bagalkot,2022 - 2023,jowar,rabi,38534.0,45547.0,1.18
Bagalkot,2022 - 2023,linseed,rabi,5.0,2.0,0.4
Bagalkot,2022 - 2023,maize,kharif,58446.0,258215.0,4.42
Bagalkot,2022 - 2023,maize,rabi,14736.0,57766.0,3.92
Bagalkot,2022 - 2023,moong,kharif,19503.0,5266.0,0.27
Bagalkot,2022 - 2023,nigerseed,kharif,2.0,0.39,0.2
Bagalkot,2022 - 2023,onion,kharif,26140.0,266754.0,10.2
Bagalkot,2022 - 2023,onion,rabi,836.0,11360.0,13.59
Bagalkot,2022 - 2023,other_kharif_pulses,kharif,81.0,48.0,0.59
Bagalkot,2022 - 2023,other_rabi_pulses,rabi,33.0,23.0,0.7
Bagalkot,2022 - 2023,potato,rabi,15.0,262.0,17.47
Bagalkot,2022 - 2023,ragi,kharif,12.0,17.0,1.42
Bagalkot,2022 - 2023,rice,kharif,24.0,79.0,3.29
Bagalkot,2022 - 2023,safflower,rabi,594.0,325.0,0.55
Bagalkot,2022 - 2023,sannhamp,kharif,140.0,57.0,0.41
Bagalkot,2022 - 2023,sesamum,kharif,554.0,451.0,0.81
Bagalkot,2022 - 2023,small_millets,kharif,86.0,30.0,0.35
Bagalkot,2022 - 2023,soyabean,kharif,2755.0,3174.0,1.15
Bagalkot,2022 - 2023,sugarcane,whole_year,122259.0,9047160.0,74.0
Bagalkot,2022 - 2023,sunflower,kharif,28950.0,26287.0,0.91
Bagalkot,2022 - 2023,sunflower,rabi,1776.0,1422.0,0.8
Bagalkot,2022 - 2023,tapioca,whole_year,14.0,160.0,11.43
Bagalkot,2022 - 2023,tobacco,whole_year,2.0,1.0,0.5
Bagalkot,2022 - 2023,turmeric,whole_year,2407.0,15981.0,6.64
Bagalkot,2022 - 2023,urad,kharif,2955.0,771.0,0.26
Bagalkot,2022 - 2023,wheat,rabi,21981.0,42622.0,1.94
Bangalore rural,2011 - 2012,arecanut,whole_year,1615.0,13079.0,8.1
Bangalore rural,2011 - 2012,arhar_tur,kharif,1650.0,1014.0,0.61
Bangalore rural,2011 - 2012,bajra,kharif,4.0,3.0,0.75
Bangalore rural,2011 - 2012,banana,whole_year,875.0,31914.0,36.47
Bangalore rural,2011 - 2012,cashewnut,whole_year,16.0,13.0,0.81
Bangalore rural,2011 - 2012,castorseed,kharif,203.0,170.0,0.84
Bangalore rural,2011 - 2012,coconut,whole_year,4039.0,40154000.0,9941.57
Bangalore rural,2011 - 2012,coriander,whole_year,70.0,28.0,0.4
Bangalore rural,2011 - 2012,cowpea,kharif,845.0,621.0,0.73
Bangalore rural,2011 - 2012,cowpea,rabi,22.0,8.0,0.36
Bangalore rural,2011 - 2012,drychillies,kharif,303.0,245.0,0.81
Bangalore rural,2011 - 2012,drychillies,rabi,39.0,92.0,2.36
Bangalore rural,2011 - 2012,garlic,whole_year,9.0,11.0,1.22
Bangalore rural,2011 - 2012,ginger,whole_year,54.0,171.8,3.18
Bangalore rural,2011 - 2012,gram,rabi,305.0,123.0,0.4
Bangalore rural,2011 - 2012,groundnut,kharif,410.0,540.0,1.32
Bangalore rural,2011 - 2012,groundnut,rabi,28.0,23.0,0.82
Bangalore rural,2011 - 2012,horse-gram,kharif,938.0,791.0,0.84
Bangalore rural,2011 - 2012,horse-gram,rabi,456.0,230.0,0.5
Bangalore rural,2011 - 2012,maize,kharif,14355.0,66335.0,4.62
Bangalore rural,2011 - 2012,maize,rabi,100.0,323.0,3.23
Bangalore rural,2011 - 2012,moong,kharif,10.0,3.0,0.3
Bangalore rural,2011 - 2012,nigerseed,kharif,449.0,122.0,0.27
Bangalore rural,2011 - 2012,onion,kharif,54.0,267.0,4.94
Bangalore rural,2011 - 2012,onion,rabi,42.0,334.0,7.95
Bangalore rural,2011 - 2012,other_kharif_pulses,kharif,2957.0,3427.0,1.16
Bangalore rural,2011 - 2012,other_rabi_pulses,rabi,21.0,20.0,0.95
Bangalore rural,2011 - 2012,peas_beans,kharif,407.0,2155.0,5.29
Bangalore rural,2011 - 2012,peas_beans,rabi,98.0,329.0,3.36
Bangalore rural,2011 - 2012,potato,kharif,181.0,1496.0,8.27
Bangalore rural,2011 - 2012,potato,rabi,912.0,18141.0,19.89
Bangalore rural,2011 - 2012,ragi,kharif,42716.0,100336.0,2.35
Bangalore rural,2011 - 2012,ragi,rabi,155.0,312.0,2.01
Bangalore rural,2011 - 2012,rapeseed_mustard,rabi,609.0,237.0,0.39
Bangalore rural,2011 - 2012,rice,kharif,1460.0,4836.0,3.31
Bangalore rural,2011 - 2012,sesamum,kharif,24.0,12.0,0.5
Bangalore rural,2011 - 2012,small_millets,kharif,11.0,5.0,0.45
Bangalore rural,2011 - 2012,sunflower,kharif,3.0,1.0,0.33
Bangalore rural,2011 - 2012,sunflower,rabi,5.0,4.0,0.8
Bangalore rural,2011 - 2012,sweetpotato,whole_year,10.0,146.0,14.6
Bangalore rural,2011 - 2012,tapioca,whole_year,9.0,95.0,10.56
Bangalore rural,2011 - 2012,turmeric,whole_year,3.0,15.0,5.0
Bangalore rural,2011 - 2012,urad,kharif,8.0,3.0,0.38
Bangalore rural,2011 - 2012,wheat,rabi,6.0,7.0,1.17
Bangalore rural,2012 - 2013,arecanut,whole_year,1380.0,11076.0,8.03
Bangalore rural,2012 - 2013,arhar_tur,kharif,1197.0,729.0,0.61
Bangalore rural,2012 - 2013,bajra,kharif,5.0,5.0,1.0
Bangalore rural,2012 - 2013,blackpepper,whole_year,1.0,3.0,3.0
Bangalore rural,2012 - 2013,cashewnut,whole_year,21.0,17.0,0.81
Bangalore rural,2012 - 2013,castorseed,kharif,162.0,101.0,0.62
Bangalore rural,2012 - 2013,coconut,whole_year,3448.0,33947000.0,9845.42
Bangalore rural,2012 - 2013,coriander,whole_year,47.0,19.0,0.4
Bangalore rural,2012 - 2013,cowpea,kharif,747.0,136.0,0.18
Bangalore rural,2012 - 2013,cowpea,rabi,36.0,12.0,0.33
Bangalore rural,2012 - 2013,drychillies,kharif,260.0,238.0,0.92
Bangalore rural,2012 - 2013,garlic,whole_year,1.0,1.0,1.0
Bangalore rural,2012 - 2013,ginger,whole_year,34.0,1083.0,31.85
Bangalore rural,2012 - 2013,gram,rabi,39.0,25.0,0.64
Bangalore rural,2012 - 2013,groundnut,kharif,475.0,254.0,0.53
Bangalore rural,2012 - 2013,groundnut,rabi,58.0,98.0,1.69
Bangalore rural,2012 - 2013,horse-gram,kharif,1224.0,667.0,0.54
Bangalore rural,2012 - 2013,horse-gram,rabi,361.0,138.0,0.38
Bangalore rural,2012 - 2013,maize,kharif,10363.0,33207.0,3.2
Bangalore rural,2012 - 2013,maize,rabi,82.0,248.0,3.02
Bangalore rural,2012 - 2013,moong,kharif,5.0,2.0,0.4
Bangalore rural,2012 - 2013,nigerseed,kharif,316.0,76.0,0.24
Bangalore rural,2012 - 2013,onion,kharif,42.0,223.0,5.31
Bangalore rural,2012 - 2013,onion,rabi,7.0,46.0,6.57
Bangalore rural,2012 - 2013,other_kharif_pulses,kharif,2805.0,1799.0,0.64
Bangalore rural,2012 - 2013,other_rabi_pulses,rabi,57.0,26.0,0.46
Bangalore rural,2012 - 2013,potato,kharif,207.0,1322.0,6.39
Bangalore rural,2012 - 2013,potato,rabi,497.0,7366.0,14.82
Bangalore rural,2012 - 2013,ragi,kharif,39812.0,92776.0,2.33
Bangalore rural,2012 - 2013,ragi,rabi,123.0,177.0,1.44
Bangalore rural,2012 - 2013,rapeseed_mustard,kharif,425.0,165.0,0.39
Bangalore rural,2012 - 2013,rice,kharif,963.0,2796.0,2.9
Bangalore rural,2012 - 2013,rice,rabi,1.0,2.0,2.0
Bangalore rural,2012 - 2013,sesamum,kharif,23.0,7.0,0.3
Bangalore rural,2012 - 2013,small_millets,kharif,9.0,4.0,0.44
Bangalore rural,2012 - 2013,sugarcane,whole_year,3.0,251.0,83.67
Bangalore rural,2012 - 2013,sunflower,kharif,7.0,4.0,0.57
Bangalore rural,2012 - 2013,sweetpotato,whole_year,13.0,202.0,15.54
Bangalore rural,2012 - 2013,tapioca,whole_year,2.0,21.0,10.5
Bangalore rural,2012 - 2013,turmeric,whole_year,2.0,9.0,4.5
Bangalore rural,2012 - 2013,urad,kharif,10.0,5.0,0.5
Bangalore rural,2013 - 2014,arecanut,whole_year,1695.0,18880.0,11.14
Bangalore rural,2013 - 2014,arhar_tur,kharif,1274.0,815.0,0.64
Bangalore rural,2013 - 2014,blackpepper,whole_year,1.0,2.0,2.0
Bangalore rural,2013 - 2014,cashewnut,whole_year,23.0,21.0,0.91
Bangalore rural,2013 - 2014,castorseed,kharif,167.0,149.0,0.89
Bangalore rural,2013 - 2014,coconut,whole_year,2782.0,22072000.0,7933.86
Bangalore rural,2013 - 2014,coriander,whole_year,40.0,12.0,0.3
Bangalore rural,2013 - 2014,cotton,kharif,2.0,6.0,3.0
Bangalore rural,2013 - 2014,cowpea,kharif,920.0,404.0,0.44
Bangalore rural,2013 - 2014,cowpea,rabi,16.0,7.0,0.44
Bangalore rural,2013 - 2014,drychillies,kharif,464.0,514.0,1.11
Bangalore rural,2013 - 2014,drychillies,rabi,9.0,17.0,1.89
Bangalore rural,2013 - 2014,garlic,whole_year,1.0,1.0,1.0
Bangalore rural,2013 - 2014,ginger,whole_year,9.0,249.0,27.67
Bangalore rural,2013 - 2014,gram,rabi,229.0,173.0,0.76
Bangalore rural,2013 - 2014,groundnut,kharif,228.0,103.0,0.45
Bangalore rural,2013 - 2014,horse-gram,kharif,1387.0,910.0,0.66
Bangalore rural,2013 - 2014,horse-gram,rabi,397.0,203.0,0.51
Bangalore rural,2013 - 2014,maize,kharif,10622.0,28931.0,2.72
Bangalore rural,2013 - 2014,maize,rabi,112.0,343.0,3.06
Bangalore rural,2013 - 2014,moong,kharif,11.0,3.0,0.27
Bangalore rural,2013 - 2014,nigerseed,kharif,404.0,88.0,0.22
Bangalore rural,2013 - 2014,onion,kharif,30.0,198.0,6.6
Bangalore rural,2013 - 2014,onion,rabi,15.0,105.0,7.0
Bangalore rural,2013 - 2014,other_kharif_pulses,kharif,1755.0,1142.0,0.65
Bangalore rural,2013 - 2014,other_rabi_pulses,rabi,93.0,74.0,0.8
Bangalore rural,2013 - 2014,potato,kharif,959.0,6309.0,6.58
Bangalore rural,2013 - 2014,potato,rabi,362.0,5810.0,16.05
Bangalore rural,2013 - 2014,ragi,kharif,40329.0,103750.0,2.57
Bangalore rural,2013 - 2014,ragi,rabi,177.0,258.0,1.46
Bangalore rural,2013 - 2014,rapeseed_mustard,kharif,554.0,225.0,0.41
Bangalore rural,2013 - 2014,rice,kharif,685.0,2197.0,3.21
Bangalore rural,2013 - 2014,sesamum,kharif,15.0,9.0,0.6
Bangalore rural,2013 - 2014,small_millets,kharif,11.0,7.0,0.64
Bangalore rural,2013 - 2014,sugarcane,whole_year,1.0,89.0,89.0
Bangalore rural,2013 - 2014,sunflower,kharif,13.0,8.0,0.62
Bangalore rural,2013 - 2014,sweetpotato,whole_year,18.0,264.0,14.67
Bangalore rural,2013 - 2014,tapioca,whole_year,4.0,35.0,8.75
Bangalore rural,2013 - 2014,tobacco,whole_year,48.0,39.0,0.81
Bangalore rural,2013 - 2014,turmeric,whole_year,1.0,5.0,5.0
Bangalore rural,2013 - 2014,urad,kharif,5.0,2.0,0.4
Bangalore rural,2014 - 2015,arecanut,whole_year,1519.0,14055.0,9.25
Bangalore rural,2014 - 2015,arhar_tur,kharif,1554.0,1736.0,1.12
Bangalore rural,2014 - 2015,blackpepper,whole_year,1.0,0.6,0.6
Bangalore rural,2014 - 2015,cashewnut,whole_year,24.0,18.0,0.75
Bangalore rural,2014 - 2015,castorseed,kharif,233.0,142.0,0.61
Bangalore rural,2014 - 2015,coconut,whole_year,2255.0,20123000.0,8923.73
Bangalore rural,2014 - 2015,coriander,whole_year,37.0,13.0,0.35
Bangalore rural,2014 - 2015,cowpea,kharif,591.0,881.0,1.49
Bangalore rural,2014 - 2015,cowpea,rabi,29.0,11.0,0.38
Bangalore rural,2014 - 2015,drychillies,kharif,366.0,414.0,1.13
Bangalore rural,2014 - 2015,drychillies,rabi,24.0,45.0,1.88
Bangalore rural,2014 - 2015,garlic,whole_year,3.0,3.0,1.0
Bangalore rural,2014 - 2015,ginger,whole_year,11.0,320.0,29.09
Bangalore rural,2014 - 2015,gram,rabi,270.0,194.0,0.72
Bangalore rural,2014 - 2015,groundnut,kharif,275.0,155.0,0.56
Bangalore rural,2014 - 2015,horse-gram,kharif,1223.0,754.0,0.62
Bangalore rural,2014 - 2015,horse-gram,rabi,452.0,222.0,0.49
Bangalore rural,2014 - 2015,maize,kharif,14334.0,44066.0,3.07
Bangalore rural,2014 - 2015,maize,rabi,127.0,429.0,3.38
Bangalore rural,2014 - 2015,moong,kharif,7.0,1.0,0.14
Bangalore rural,2014 - 2015,nigerseed,kharif,208.0,55.0,0.26
Bangalore rural,2014 - 2015,onion,kharif,69.0,354.0,5.13
Bangalore rural,2014 - 2015,onion,rabi,11.0,73.0,6.64
Bangalore rural,2014 - 2015,other_kharif_pulses,kharif,1825.0,2677.0,1.47
Bangalore rural,2014 - 2015,other_rabi_pulses,rabi,33.0,25.0,0.76
Bangalore rural,2014 - 2015,potato,kharif,439.0,2702.0,6.15
Bangalore rural,2014 - 2015,potato,rabi,356.0,6630.0,18.62
Bangalore rural,2014 - 2015,ragi,kharif,35844.0,91940.0,2.57
Bangalore rural,2014 - 2015,ragi,rabi,76.0,123.0,1.62
Bangalore rural,2014 - 2015,rapeseed_mustard,kharif,311.0,52.0,0.17
Bangalore rural,2014 - 2015,rice,kharif,598.0,2093.0,3.5
Bangalore rural,2014 - 2015,sesamum,kharif,8.0,4.0,0.5
Bangalore rural,2014 - 2015,small_millets,kharif,17.0,11.0,0.65
Bangalore rural,2014 - 2015,sunflower,kharif,18.0,10.0,0.56
Bangalore rural,2014 - 2015,sunflower,rabi,1.0,1.0,1.0
Bangalore rural,2014 - 2015,sweetpotato,whole_year,19.0,322.0,16.95
Bangalore rural,2014 - 2015,tapioca,whole_year,6.0,54.0,9.0
Bangalore rural,2014 - 2015,turmeric,whole_year,1.0,6.0,6.0
Bangalore rural,2014 - 2015,urad,kharif,3.0,1.0,0.33
Bangalore rural,2015 - 2016,arecanut,whole_year,1569.0,15379.0,9.8
Bangalore rural,2015 - 2016,arhar_tur,kharif,1416.0,527.0,0.37
Bangalore rural,2015 - 2016,bajra,kharif,7.0,5.0,0.71
Bangalore rural,2015 - 2016,blackpepper,whole_year,2.0,1.5,0.75
Bangalore rural,2015 - 2016,cashewnut,whole_year,30.0,19.0,0.63
Bangalore rural,2015 - 2016,castorseed,kharif,106.0,56.0,0.53
Bangalore rural,2015 - 2016,coconut,whole_year,2827.0,23641000.0,8362.58
Bangalore rural,2015 - 2016,coriander,whole_year,93.0,40.0,0.43
Bangalore rural,2015 - 2016,cotton,kharif,2.0,4.0,2.0
Bangalore rural,2015 - 2016,cowpea,kharif,636.0,317.0,0.5
Bangalore rural,2015 - 2016,cowpea,rabi,22.0,10.0,0.45
Bangalore rural,2015 - 2016,drychillies,kharif,332.0,288.0,0.87
Bangalore rural,2015 - 2016,drychillies,rabi,67.0,135.0,2.01
Bangalore rural,2015 - 2016,garlic,whole_year,4.0,5.0,1.25
Bangalore rural,2015 - 2016,ginger,whole_year,42.0,1568.0,37.33
Bangalore rural,2015 - 2016,gram,rabi,87.0,34.0,0.39
Bangalore rural,2015 - 2016,groundnut,kharif,169.0,212.0,1.25
Bangalore rural,2015 - 2016,horse-gram,kharif,1320.0,814.0,0.62
Bangalore rural,2015 - 2016,horse-gram,rabi,410.0,198.0,0.48
Bangalore rural,2015 - 2016,maize,kharif,14695.0,41769.0,2.84
Bangalore rural,2015 - 2016,maize,rabi,82.0,204.0,2.49
Bangalore rural,2015 - 2016,nigerseed,kharif,116.0,30.0,0.26
Bangalore rural,2015 - 2016,onion,kharif,23.0,100.0,4.35
Bangalore rural,2015 - 2016,onion,rabi,12.0,68.0,5.67
Bangalore rural,2015 - 2016,other_kharif_pulses,kharif,1684.0,3610.0,2.14
Bangalore rural,2015 - 2016,other_rabi_pulses,rabi,39.0,26.0,0.67
Bangalore rural,2015 - 2016,potato,kharif,384.0,1542.0,4.02
Bangalore rural,2015 - 2016,potato,rabi,100.0,1506.0,15.06
Bangalore rural,2015 - 2016,ragi,kharif,38725.0,78838.0,2.04
Bangalore rural,2015 - 2016,ragi,rabi,111.0,187.0,1.68
Bangalore rural,2015 - 2016,rapeseed_mustard,kharif,240.0,47.0,0.2
Bangalore rural,2015 - 2016,rice,kharif,704.0,1853.0,2.63
Bangalore rural,2015 - 2016,sesamum,kharif,14.0,7.0,0.5
Bangalore rural,2015 - 2016,small_millets,kharif,70.0,22.0,0.31
Bangalore rural,2015 - 2016,sugarcane,whole_year,6.0,484.0,80.67
Bangalore rural,2015 - 2016,sunflower,kharif,4.0,2.0,0.5
Bangalore rural,2015 - 2016,sweetpotato,whole_year,16.0,254.0,15.88
Bangalore rural,2015 - 2016,tapioca,whole_year,10.0,75.0,7.5
Bangalore rural,2015 - 2016,turmeric,whole_year,5.0,26.0,5.2
Bangalore rural,2015 - 2016,urad,kharif,10.0,3.0,0.3
Bangalore rural,2016 - 2017,arecanut,whole_year,2322.0,23588.0,10.16
Bangalore rural,2016 - 2017,arhar_tur,kharif,1274.0,2301.0,1.81
Bangalore rural,2016 - 2017,bajra,kharif,5.0,5.0,1.0
Bangalore rural,2016 - 2017,cashewnut,whole_year,15.0,8.0,0.53
Bangalore rural,2016 - 2017,castorseed,kharif,77.0,38.0,0.49
Bangalore rural,2016 - 2017,coconut,whole_year,2904.0,22704000.0,7818.18
Bangalore rural,2016 - 2017,coriander,whole_year,41.0,18.0,0.44
Bangalore rural,2016 - 2017,cowpea,kharif,654.0,501.0,0.77
Bangalore rural,2016 - 2017,drychillies,kharif,321.0,646.0,2.01
Bangalore rural,2016 - 2017,drychillies,rabi,21.0,45.0,2.14
Bangalore rural,2016 - 2017,ginger,whole_year,41.0,1037.0,25.29
Bangalore rural,2016 - 2017,gram,rabi,214.0,126.0,0.59
Bangalore rural,2016 - 2017,groundnut,kharif,123.0,39.0,0.32
Bangalore rural,2016 - 2017,horse-gram,kharif,941.0,389.0,0.41
Bangalore rural,2016 - 2017,horse-gram,rabi,273.0,18.0,0.07
Bangalore rural,2016 - 2017,jowar,kharif,2.0,2.0,1.0
Bangalore rural,2016 - 2017,maize,kharif,10638.0,19757.0,1.86
Bangalore rural,2016 - 2017,maize,rabi,95.0,286.0,3.01
Bangalore rural,2016 - 2017,moong,kharif,11.0,3.0,0.27
Bangalore rural,2016 - 2017,nigerseed,kharif,91.0,17.0,0.19
Bangalore rural,2016 - 2017,onion,kharif,15.0,108.0,7.2
Bangalore rural,2016 - 2017,onion,rabi,1.0,14.0,14.0
Bangalore rural,2016 - 2017,other_kharif_pulses,kharif,1133.0,508.0,0.45
Bangalore rural,2016 - 2017,potato,kharif,125.0,1228.0,9.82
Bangalore rural,2016 - 2017,potato,rabi,152.0,2102.0,13.83
Bangalore rural,2016 - 2017,ragi,kharif,36115.0,43573.0,1.21
Bangalore rural,2016 - 2017,ragi,rabi,188.0,195.0,1.04
Bangalore rural,2016 - 2017,rapeseed_mustard,kharif,179.0,28.0,0.16
Bangalore rural,2016 - 2017,rice,kharif,540.0,1413.0,2.62
Bangalore rural,2016 - 2017,rice,rabi,1.0,3.0,3.0
Bangalore rural,2016 - 2017,sesamum,kharif,9.0,6.0,0.67
Bangalore rural,2016 - 2017,sweetpotato,whole_year,7.0,84.0,12.0
Bangalore rural,2016 - 2017,tapioca,whole_year,19.0,115.0,6.05
Bangalore rural,2016 - 2017,urad,kharif,2.0,1.0,0.5
Bangalore rural,2017 - 2018,arecanut,whole_year,1911.0,20726.0,10.85
Bangalore rural,2017 - 2018,arhar_tur,kharif,1347.0,1144.0,0.85
Bangalore rural,2017 - 2018,bajra,kharif,1.0,2.0,2.0
Bangalore rural,2017 - 2018,cashewnut,whole_year,20.0,15.0,0.75
Bangalore rural,2017 - 2018,castorseed,kharif,97.0,62.0,0.64
Bangalore rural,2017 - 2018,coconut,whole_year,2719.0,21499000.0,7906.95
Bangalore rural,2017 - 2018,cowpea,kharif,593.0,135.0,0.23
Bangalore rural,2017 - 2018,cowpea,rabi,13.0,5.0,0.38
Bangalore rural,2017 - 2018,drychillies,kharif,292.0,549.0,1.88
Bangalore rural,2017 - 2018,drychillies,rabi,4.0,8.0,2.0
Bangalore rural,2017 - 2018,garlic,whole_year,1.0,1.0,1.0
Bangalore rural,2017 - 2018,ginger,whole_year,41.0,1059.0,25.83
